frame_id,class_name,confidence,x1,y1,x2,y2
0,Car,0.95,581,273,670,378
0,Car,0.91,524,144,588,211
0,Car,0.89,291,540,399,706
0,Car,0.88,549,51,592,90
0,Car,0.87,392,116,486,179
0,Car,0.78,893,450,997,632
0,Car,0.55,852,296,947,426
0,Car,0.48,1216,568,1273,600
0,Car,0.40,1887,487,1919,543
0,Car,0.30,1179,630,1219,644
