frame_id,class_name,confidence,x1,y1,x2,y2
0,Car,0.95,474,293,573,388
0,Car,0.88,873,664,1073,871
0,Car,0.83,396,127,492,191
0,Car,0.77,873,398,973,546
0,Car,0.55,620,126,670,178
0,Car,0.45,1164,664,1565,1080
0,Truck,0.36,873,610,1073,870
0,Truck,0.34,599,0,631,48
0,Car,0.31,1220,580,1274,597
0,Ambulance,0.28,649,0,677,19
