frame_id,class_name,confidence,x1,y1,x2,y2
0,Bus,0.97,167,305,423,657
0,Car,0.89,231,588,498,795
0,Car,0.77,480,470,602,665
0,Motorcycle,0.63,756,642,915,838
0,Car,0.40,655,477,721,557
0,Motorcycle,0.30,755,559,915,840
0,Car,0.26,715,477,848,599
