frame_id,class_name,confidence,x1,y1,x2,y2
0,Car,0.92,1530,862,1829,1064
0,Car,0.90,403,427,495,511
0,Car,0.88,548,489,638,580
0,Car,0.85,1430,634,1577,728
0,Car,0.82,306,552,457,652
0,Car,0.77,1679,667,1846,788
0,Car,0.76,1299,516,1357,657
0,Car,0.70,1229,529,1349,662
0,Car,0.68,1007,282,1226,436
0,Car,0.61,1,712,192,990
0,Car,0.34,332,705,419,878
0,Car,0.18,1204,432,1265,488
0,Car,0.17,635,323,692,385
0,Car,0.15,526,364,586,412
0,Car,0.13,1658,636,1789,756
1,Car,0.94,399,420,493,515
1,Car,0.86,547,497,629,578
1,Car,0.85,1518,850,1807,1040
1,Car,0.83,1423,632,1563,714
1,Car,0.83,306,559,445,658
1,Car,0.78,1282,514,1349,659
1,Car,0.71,1007,283,1225,431
1,Car,0.70,1640,650,1833,767
1,Car,0.63,1,720,182,1006
1,Car,0.47,317,730,405,909
1,Car,0.38,524,363,582,415
1,Car,0.34,1298,512,1353,595
1,Car,0.21,631,325,689,386
1,Car,0.18,1635,666,1752,731
1,Car,0.11,1803,204,1854,247
1,Car,0.10,946,194,1038,238
2,Car,0.92,392,428,489,522
2,Car,0.90,1637,623,1812,769
2,Car,0.90,1492,831,1769,1014
2,Car,0.88,542,503,628,588
2,Car,0.83,307,565,440,672
2,Car,0.77,1414,627,1551,711
2,Car,0.75,1292,509,1340,650
2,Car,0.73,1,808,160,1046
2,Car,0.66,1006,280,1228,432
2,Car,0.56,320,754,400,918
2,Car,0.55,1220,508,1338,657
2,Car,0.43,522,365,582,417
2,Car,0.26,632,320,686,388
3,Car,0.93,386,431,479,522
3,Car,0.93,1481,817,1746,1001
3,Car,0.85,538,511,629,597
3,Car,0.84,1672,654,1797,760
3,Car,0.83,1395,618,1542,709
3,Car,0.81,301,568,438,675
3,Car,0.71,1,843,146,1067
3,Car,0.70,1005,276,1227,435
3,Car,0.65,1287,510,1337,608
3,Car,0.53,1217,510,1331,643
3,Car,0.46,309,791,391,940
3,Car,0.45,1611,660,1775,734
3,Car,0.29,630,321,685,389
3,Car,0.21,517,364,577,420
3,Car,0.16,771,305,854,366
4,Car,0.94,1458,804,1718,982
4,Car,0.89,291,574,433,682
4,Car,0.88,1399,615,1533,703
4,Car,0.85,1647,615,1786,751
4,Car,0.82,377,434,479,529
4,Car,0.69,1218,494,1328,641
4,Car,0.66,532,517,629,601
4,Car,0.45,1288,495,1334,608
4,Car,0.43,294,800,373,960
4,Car,0.40,0,850,130,1070
4,Car,0.35,1000,280,1216,423
4,Car,0.21,628,328,681,389
4,Car,0.20,515,364,575,421
4,Car,0.16,769,301,857,370
5,Car,0.96,1454,792,1691,958
5,Car,0.89,367,437,469,533
5,Car,0.86,1608,620,1768,744
5,Car,0.85,280,580,421,691
5,Car,0.85,1385,608,1530,698
5,Car,0.79,288,831,367,985
5,Car,0.78,531,519,627,605
5,Car,0.51,1219,498,1279,634
5,Car,0.40,0,873,110,1066
5,Car,0.28,1001,274,1204,416
5,Car,0.27,625,321,677,386
5,Car,0.21,513,367,573,423
5,Car,0.12,764,299,867,360
5,Car,0.10,1270,499,1326,601
6,Car,0.93,359,445,458,542
6,Car,0.89,1594,631,1753,741
6,Car,0.89,1444,777,1679,943
6,Car,0.83,275,588,418,701
6,Car,0.82,1384,598,1517,685
6,Car,0.76,530,525,622,607
6,Car,0.55,270,848,354,1018
6,Car,0.49,1217,498,1266,626
6,Car,0.48,1011,283,1217,414
6,Car,0.44,621,315,677,389
6,Car,0.25,0,793,94,1033
6,Car,0.20,1234,511,1321,613
6,Car,0.15,508,370,569,425
6,Car,0.12,1797,202,1850,248
7,Car,0.96,1421,770,1649,926
7,Car,0.91,354,450,457,544
7,Car,0.89,1589,623,1741,732
7,Car,0.84,525,527,621,620
7,Car,0.81,269,591,406,711
7,Car,0.81,1380,592,1502,675
7,Car,0.46,1215,498,1262,625
7,Car,0.39,0,898,77,1068
7,Car,0.35,619,316,678,391
7,Car,0.33,1006,275,1205,408
7,Car,0.29,260,861,338,1033
7,Car,0.18,508,368,567,426
7,Car,0.10,1797,202,1849,247
8,Car,0.92,1418,760,1634,913
8,Car,0.90,258,594,401,718
8,Car,0.88,1373,589,1496,671
8,Car,0.86,344,459,443,543
8,Car,0.82,522,528,616,621
8,Car,0.78,1581,617,1732,723
8,Car,0.57,1208,493,1269,619
8,Car,0.33,1007,272,1197,380
8,Car,0.31,621,327,675,394
8,Car,0.25,496,370,563,429
8,Car,0.19,0,919,50,1080
8,Car,0.17,239,885,323,1055
9,Car,0.96,335,455,443,549
9,Car,0.93,1406,744,1612,901
9,Car,0.92,242,598,396,729
9,Car,0.86,520,530,608,635
9,Car,0.85,1368,585,1487,665
9,Car,0.70,1204,495,1271,613
9,Car,0.66,1596,596,1716,725
9,Car,0.49,489,371,558,429
9,Car,0.43,612,332,669,399
9,Car,0.29,1006,269,1191,373
9,Car,0.26,220,913,305,1072
9,Car,0.18,27,922,311,1074
10,Car,0.97,324,464,430,554
10,Car,0.95,1391,731,1597,885
10,Car,0.91,236,600,391,739
10,Car,0.87,514,536,602,644
10,Car,0.84,1363,580,1474,661
10,Car,0.64,1205,493,1271,611
10,Car,0.59,1602,599,1699,717
10,Car,0.50,613,338,667,400
10,Car,0.34,491,372,558,431
10,Car,0.32,1002,270,1148,370
10,Car,0.11,1794,204,1852,248
11,Car,0.95,1391,724,1581,868
11,Car,0.92,315,477,425,562
11,Car,0.87,229,619,383,746
11,Car,0.82,1360,577,1474,651
11,Car,0.81,507,549,602,644
11,Car,0.66,1563,581,1695,709
11,Car,0.66,1201,489,1267,611
11,Car,0.50,608,334,667,402
11,Car,0.42,1869,922,1920,1080
11,Car,0.38,490,372,554,432
11,Car,0.38,1000,271,1147,374
11,Car,0.12,1793,204,1848,247
12,Car,0.92,306,478,420,566
12,Car,0.91,218,625,370,761
12,Car,0.87,1378,716,1560,863
12,Car,0.85,1576,589,1683,707
12,Car,0.83,501,555,599,651
12,Car,0.81,1360,579,1468,654
12,Car,0.69,1200,500,1269,605
12,Car,0.58,604,329,662,404
